User_ID	Reply_Frequency
303459465	1
2654842132	1
557093090	1
522360433	3
3954283874	1
196282287	1
3058887752	1
296576610	1
54665647	1
3210527171	1
3315866738	1
311611502	1
1873885604	1
3301524418	1
582362041	1
82708543	3
1595775992	1
1240951058	5
398037810	1
111171796	1
1707540152	1
1421016313	1
1010268499	1
2528799640	4
487143894	1
707640775643930624	1
161208832	1
978881826	5
1247975509	1
2527233881	1
32871086	6
91145627	2
563743376	2
2567040471	2
1382273047	3
1851975320	2
367201705	1
2685144917	1
796929523845623808	2
2765742559	2
823810210452172800	1
771263274	1
595596526	1
936516187	1
606368449	1
3258417093	1
982272536	1
1053339374	1
602317143	2
3655950377	1
15827782	1
3366064869	1
2971283741	2
2571870453	3
15491840	1
478679531	1
2289122319	1
2974285884	2
166615030	3
270153444	1
2787780788	1
508211117	1
47451515	2
20449691	2
1195087230	1
2904902789	1
1975824673	2
1221026324	1
86937589	1
806149759	1
576827889	1
3270267092	1
3263253793	1
2784882900	1
161406375	1
3015331132	1
357362598	2
3222584665	6
3181730350	1
1177551260	1
846763747	1
261803194	1
284223585	1
1331881812	1
3096988465	1
1941380857	1
3228555803	1
1281051974	1
2889256825	1
1029493362	1
2942671733	1
1461491306	1
2525606217	4
2422244644	1
3034892963	1
205633346	1
14689945	1
2431409855	4
182898805	1
1651671288	1
454589937	1
30210476	1
2378696238	1
3130950647	1
3415745391	1
70392020	1
3003232072	1
2761224604	1
14578312	1
294546917	2
364341130	3
403048457	1
606616014	1
381602421	1
419730475	1
1247778067	1
118756393	1
2974420193	2
208275823	1
373545397	1
465038683	1
1329469964	1
184259141	1
822663973	1
328479162	1
2557713942	1
1049398610	1
3222732668	1
2846734462	1
3117010660	1
54633009	1
309901529	1
606443650	1
1539799722	1
1323892220	1
2333174522	1
32353291	2
210965970	1
174278117	1
318266050	1
947630136	1
2525916477	4
2451379435	1
148619202	1
3108796535	1
2797763208	1
190389373	1
2227277425	1
86352715	1
376593121	1
922243501	1
2160079700	1
275020259	1
1652133174	1
2223685789	1
1542170000	1
3038339303	1
44961559	2
566366804	1
2522640191	1
2950898170	1
2598367019	6
2587855669	4
9177172	5
859321020	4
2467319100	1
707729822	1
2254126736	1
77751574	1
2572268096	2
222368570	1
3085057336	1
180009913	1
4836507135	1
1594333922	1
992752333	1
136361303	1
1099664280	1
214653257	1
20353305	1
2922393155	1
773286248	1
15805367	1
76860450	2
760637546	1
1247743280	2
2858895552	1
44993658	1
21995237	1
733950307	2
3903233495	1
601126061	2
2816859488	1
2751888435	7
15819295	1
1634629316	1
63384385	1
68741547	1
3120955349	2
324553750	1
2249484133	3
311130942	3
19377400	1
1248078794	2
157986104	1
415160476	1
4039522643	1
19491766	1
2914500284	1
408072574	1
556930049	3
119199702	1
3300435119	1
2579089021	3
254732884	1
207401344	2
11045042	1
322082767	1
185579226	1
3093913519	1
3041405291	4
2284032336	3
20444085	1
624553936	1
2548995978	1
118387438	1
3358030453	1
751814385140629504	2
2168531659	1
246398580	4
110630284	1
1570494968	1
330775222	1
1541087046	1
1582315969	1
3300951227	2
2282850511	1
2548427970	1
70457507	1
1057777363	1
2344857257	3
595201186	1
23061981	3
2800131685	1
2845476720	1
195626389	1
21055792	1
167710559	4
1221364316	1
211449556	1
1116447002	1
890595927144235008	1
2458348940	1
2837422714	1
704741552	4
2270832808	1
621080050	1
2998632661	1
393633382	1
2848479960	1
2876017120	1
2712157104	1
31054727	1
176102973	1
1640171952	1
91526089	1
172178149	1
362036462	1
1247592696	1
377744041	1
323966077	4
590950878	2
26728719	2
2465958361	1
13049362	1
238788821	1
2936983438	1
2877537790	2
3429798843	1
619288139	1
1166947988	1
289524104	4
725322421	1
2869629800	1
598666864	1
3326372389	1
263908532	1
3075845932	1
247278143	1
1378413428	1
18831543	1
3239239434	1
803095298	3
473741029	1
1704790219	1
225114155	1
2955516401	1
1217375124	1
2258475451	1
238666509	1
255669265	1
224909420	1
94395870	1
1872738799	1
2947402037	2
35563552	1
1247879928	2
34706502	1
1660680966	1
1326404911	2
3313465085	1
917707849	1
603839396	1
3200738635	1
306754107	1
1238342736	2
614019741	1
544729129	4
23235656	1
1241022920	2
3103398218	1
3310562660	1
19487253	1
176254760	1
21536896	1
384941441	1
86968828	1
1673431591	1
4874417680	2
2251286285	4
156688901	1
2702334897	2
2910574485	1
387537955	1
2733141985	1
238321716	1
2644351215	1
290372935	1
1266146101	1
2252190171	2
2152983800	1
710455709683609600	1
131576410	3
47379354	2
61907338	1
130707561	1
709556297025392640	1
2869739467	1
3379732273	2
2730602077	1
2389434916	1
2320345567	1
2980508427	1
551024500	2
2893917464	1
334129838	1
3302431067	1
384264454	1
299735177	2
1071319226	1
2921901638	3
17881467	3
28941555	1
192829567	1
2227463306	1
19240255	1
4873233879	1
147257351	2
2194741959	1
886415641	1
3257794316	1
765017677	1
124482450	1
2557658840	1
342327329	1
780252272	1
358550890	1
14544502	1
1486688340	1
2774710483	1
1173127302	1
3228637809	1
436551265	1
67023708	1
772546193209585664	2
414169576	1
2826838123	1
822642106745372672	1
307388672	1
2339252988	1
1448036905	1
3284647674	1
482866793	2
179858040	1
713025118692245504	1
33203801	1
506912195	2
275754574	1
2260136084	2
2841829451	3
242361425	1
2809772887	1
117474501	1
45246462	1
285733931	1
16485255	1
1645207843	3
2263048580	1
2605930386	3
3306629815	1
705499966433787904	1
377672727	1
3229618150	1
306271616	1
440415161	1
330472602	1
161243321	1
4388032367	1
43429477	3
1706774474	1
2786323970	3
1241102904	1
19994418	1
3312849885	1
2366365551	1
47024579	1
613324357	1
320677566	1
226341512	1
746683776	1
579786836	1
3123528562	1
4150602567	1
2263991529	1
306926260	1
3139090669	2
20262126	1
759103987	1
1558145516	4
1347733896	1
2694876946	1
805615962	2
1055784890	1
1575568940	3
324581128	1
2544181212	1
2777040530	1
780471440	1
2202870650	1
1583746507	1
246116075	1
2399936042	2
138388479	1
3395348381	1
214373439	1
1012186134	1
20685158	1
1552391808	3
15407632	1
909416737	2
1401606192	4
241225547	1
952886232	1
2316826517	1
2448696248	1
29688957	1
360674347	1
103386775	3
945233479	1
1641957012	1
2920004264	1
3439030871	1
1735584175	1
2615552059	1
76657551	1
1059748640	1
38913220	1
2279854393	1
1256818417	2
1240839492	1
1099168825	1
723268556	1
2499975050	1
1241071111	1
287967849	1
232127582	1
823233794	1
1247602044	1
3245336804	1
634106813	1
3261264470	1
2229436152	1
27524571	1
2861311130	1
376730505	1
49488410	1
2195823875	1
2382600462	1
2435893703	1
54278661	1
2885515851	1
3260587357	3
294269625	1
5899392	1
2353440470	2
119564447	1
811699407921917952	1
3002407785	1
3127364411	1
2616487713	3
491330659	2
1565300000	1
1725511322	1
890094763	1
2528160752	1
2370532460	1
42519612	1
313838108	1
493364602	1
1293004250	1
240503671	1
263885861	1
1016760162	1
3376187549	1
395720811	1
55552858	1
3177300541	1
2889628248	1
26055862	1
17049899	1
73408423	1
370824331	1
1510127773	1
22394156	1
1934029849	1
1724166816	1
587415318	1
223493629	1
1979222514	2
18428492	2
2267225281	1
93137863	1
110721981	1
54639197	1
49460512	1
118567880	2
3191846576	5
721046260094865408	2
631450852	1
1262209248	1
549343652	1
346806689	1
1483877300	5
2292503551	5
513497304	1
347576289	1
266685016	1
115751585	1
535398845	1
908665412	1
395025571	1
158436798	1
151850511	1
1381998931	1
1366925047	1
1166915023	1
193747683	1
608666744	1
27768893	1
3496942214	1
471726675	1
1247830111	1
276540080	1
430105086	1
237945996	2
14455954	1
197817830	2
330246560	3
4286624656	2
230862357	1
1116655081	3
1240627796	1
825116310	1
3079403896	1
301224680	1
3434311541	1
3197520004	1
2907309640	1
383072607	1
41067779	1
842043692	1
2385943166	1
1102527590	1
1898866963	1
321686939	1
3028788201	5
2226085519	1
397210139	1
855364496	1
3863657255	2
751078822146080640	1
2221967888	1
3242513393	1
2607283098	1
1117355107	1
3344789174	1
958744668	1
3151636664	1
525507918	1
852215906	1
1012527210	1
144512287	1
2398047932	1
105254319	1
228839614	1
3161816800	1
3024855126	1
2204823540	1
872008142	1
2579750274	1
2974027423	1
2758356839	1
215631541	1
1921693052	2
249483664	1
4434773234	1
491972489	1
2776416818	4
2805589473	2
19507726	2
20045684	1
3330601	1
3305783247	1
80747158	1
737048052	1
520146294	1
580928629	1
50566033	1
1531488632	2
2503820900	3
1655815544	5
27834975	1
2412481866	1
730473865	1
1215919340	2
361910148	1
1096312183	1
882188360	1
390275449	1
38611008	1
732779507506020352	1
1342628593	1
89505480	1
1468414632	4
107543451	4
50950743	1
774074669230071808	3
370733619	1
3372741552	1
512608908	1
25030651	3
2244804920	2
733815512	1
2915049465	1
1247758448	1
393654706	1
89176063	1
1610970918	3
1186492430	2
2803411583	2
448993473	1
1289878423	2
2853203037	1
2151298720	2
918676928911036416	1
538467434	2
19028953	1
48645029	1
808537754913177600	1
559919332	1
232048227	4
1602756109	1
3051527286	1
1293805124	1
1247520492	1
778604831787319296	1
788940193436872704	1
460040328	1
2297244138	1
4112598142	3
759052958	1
2527953973	1
4196754560	1
14384859	3
468216780	2
866800556	2
73146441	5
29095826	1
3256951591	1
2707126663	1
3324998747	1
362211860	1
383575213	2
2400160303	2
512482613	1
2850871277	1
228738416	4
2252106505	1
365244254	1
80705318	1
475290846	1
77309378	1
844056409	1
635519540	1
1495146984	1
188055481	1
1267963524	1
1638888368	1
2184565922	1
43537280	1
630720429	1
3339914932	1
3307386745	1
299918379	1
3307204087	1
333749370	1
1225857211	4
2412329471	8
2942324839	1
2805462725	1
3154508072	1
49612605	1
2282127367	1
107987393	4
3404653396	1
103697347	1
272511703	1
3310211203	1
2288553703	1
2559897120	1
2319338909	1
2874186669	1
26244629	1
16961561	1
1292832356	1
218649142	1
394079175	1
1624851313	1
2159493378	1
177122160	2
289843609	1
86925687	2
806191336021983232	1
790306342976233472	1
15214172	1
4085135908	2
982287456	1
448645645	1
3233213120	1
2239189149	1
100927624	1
1645907108	1
3295981154	1
1356030014	3
981124165	2
1655909672	1
138260214	1
178920174	1
3109964526	1
2921789962	2
1337251260	1
258345849	1
1461966493	4
2247370488	1
1483062398	1
400680061	1
179536739	1
20474813	1
27928777	1
499727351	1
1715591142	1
2804570729	1
18932594	1
1267854704	1
4115592273	1
2457865038	1
303639092	1
30161835	1
3308199950	1
2528811423	3
153218852	1
2990074222	2
602107722	1
1217356836	2
74624316	1
2245775710	1
998447136	1
347478674	1
469019879	1
1042937630	1
572061363	1
218933316	4
23797068	1
733793993088192512	1
950531	2
261074207	1
2352021241	1
399623996	3
28859732	1
1414693334	3
836363833	4
488987600	1
626503046	2
633614191	1
580265887	1
76129329	1
17842366	1
2877716557	1
34751839	1
1599825504	1
334784710	1
2478310206	1
387462980	1
625717716	2
2208220884	1
315289214	1
470891426	1
3925793057	2
63187742	1
64961224	2
700875433	1
62287736	1
2857820385	1
311028516	1
300096778	1
2345391823	2
15534491	2
2846166617	1
2201786545	1
243270605	1
462774680	1
2501348539	1
856960292	1
51462013	2
791785297696612352	1
63228000	1
28812112	6
1610190428	2
3322047823	1
1238489528	1
743299185571618816	1
27823102	6
2876817910	1
251037574	1
257327018	1
2337946976	1
50787808	1
2284590410	1
3051090438	1
196126082	1
3234520223	1
864496658	1
2872871205	3
105912804	1
1594409988	3
64486639	2
34349891	1
1562262331	1
3019023306	1
162682422	1
852383646	1
496884757	1
606795947	1
2200555676	1
607518206	1
2872255771	1
249564928	1
290345467	1
87347334	1
700260438	1
222988701	1
381749314	1
319478086	1
747776132	1
1454539339	1
85703722	1
33291544	1
1041749216	1
2410088370	1
2179295654	1
2701070004	2
2151139252	3
14347972	3
3021947507	1
2858903775	5
2879338564	1
2799507996	1
2850470434	1
842368501528559616	3
114212253	1
211145289	1
1669574551	1
2800604304	1
198494684	1
2660896287	2
3298501377	1
564143639	1
1691958116	1
2259012509	2
17403395	1
2377480808	3
4241601672	1
47680487	1
25920303	1
4764992480	1
163884269	1
36252186	2
2953704768	1
2224646444	1
1851040916	1
316790348	1
85302578	1
80392182	1
483191332	1
560147661	5
3082027347	1
526244601	1
831364152	2
1060027710	1
3241798992	1
478564988	1
2293109486	2
2457682945	5
1666041774	1
270540592	1
219276493	1
292736856	1
359327259	1
50059850	1
153998463	1
142204624	3
66231020	1
815850591666786304	2
3450686599	1
2922345639	3
98443794	1
214848046	1
2290625627	1
64243954	2
370117046	1
2766581662	3
185018528	1
207731256	1
111417539	1
736850448	1
1953506215	1
218460252	1
59717011	1
510286695	1
618820758	1
240757545	1
585019898	1
345372429	1
3091382420	1
3380966237	1
516019236	1
597467069	1
15858229	1
629066800	1
2826971321	1
297116709	1
811858381	1
418984647	1
3352092245	2
1219144500	2
930150840	3
1890610363	1
318071009	1
789576425745452928	1
317407890	1
1269096362	1
469845522	1
179509466	1
29732392	4
214874733	1
43960170	5
3146357667	1
634692039	3
1652457685	2
2242560294	1
721719450	1
1605642158	1
940872602	1
230018475	1
1608940800	1
61996840	1
323288838	1
1258444693	1
750511471939948544	1
2733564785	1
255078085	1
2663111792	1
2345289910	1
1075626806	2
1930055364	2
713373797928316928	2
3119084291	1
3066021620	1
1638231019	1
111303959	1
105661962	1
335701348	1
2491034340	1
389322731	1
14353202	2
2465855030	1
2982265671	2
21316253	1
1132189957	4
466772633	1
729510693825810432	1
362658934	1
736150224	1
634020982	1
3409704381	1
375088757	1
4884423294	1
2409033361	1
435409736	1
1547124691	1
1083150523	2
586430359	1
289322844	1
505716835	1
2379402038	1
230314591	1
532457531	2
1564676498	4
794243746128863232	1
2444434430	4
2688264652	1
2939010590	9
3249254428	1
1466636676	1
52096176	2
217731030	1
457506686	1
2693033241	1
1343214391	1
549650957	1
597920503	1
2341237592	1
185877670	1
62927652	1
541720657	1
873172206	2
535083467	1
2263978753	1
2787044881	1
2413931513	2
1448528198	1
2837696871	2
2343121966	1
2204472008	1
1694456550	1
110458336	1
1198055730	1
44692033	1
291136345	1
70848506	1
1943865679	1
3346259009	1
770098411	1
1513451911	1
97334110	1
709171328931258368	3
541596362	1
247995939	1
417636811	1
2560213802	3
758902316	1
2309814634	1
373437924	1
754407303089156096	1
307356030	1
2852704382	1
15824288	1
4312945872	1
377817600	1
1122631657	1
1734031964	1
14606270	3
56659092	1
2153614180	1
296610970	1
7322962	1
3161763727	1
195340990	1
196743486	1
2279209360	4
22756278	1
67845090	1
1471402063	1
3023693328	7
21411381	1
2229180253	1
2849156513	1
37100839	1
346067112	1
81583552	1
38974140	1
3344218324	1
39504861	1
720841052	1
735665719	1
2813834730	1
2251530986	1
38531090	1
3083249595	1
465520739	1
362109743	1
2905818610	1
2929105259	1
2972752786	1
1544755632	1
1317978985	1
2268651826	2
3260837057	1
107278385	3
4011718157	4
3034656444	1
714449252508942336	2
369752886	1
550765495	2
3383273811	1
193848880	1
505472102	1
2733772034	1
385338646	1
333190571	1
2429196929	2
606430813	2
2595488132	1
3043920216	1
2340061848	1
3119519346	3
2748726366	3
2261910529	4
4822750516	1
2657176416	1
956730660	3
50010587	2
561770270	2
3507624377	1
151047210	1
2312050183	1
1085044122	2
625058262	1
4428201742	1
135548839	1
24280940	4
252758072	1
89601090	1
3011656512	1
2450886924	1
2904163325	1
345197376	1
2252854083	3
2173803239	4
113127789	1
1344128798	4
846079313313255424	1
781908834897895424	1
33204736	1
2809737886	1
52431948	4
16930489	1
338842276	1
145359598	1
2822726137	1
334054169	1
2558642354	1
2970701351	1
3002226669	1
910333562	1
32532060	1
3246297021	1
619462946	1
2785251665	1
4769220215	1
633980404	1
105119490	3
26218305	2
704952570	1
56993287	2
456591657	2
255470490	1
65887576	1
3236802742	1
1647834758	1
1720172900	2
1072566150	2
539565426	1
636421278	1
235137078	1
438155366	1
939033073	1
109079079	1
348650740	1
3236471119	1
3666577937	4
1111948159	1
136139626	3
123288424	1
1722306757	1
409258909	1
495069911	3
217666166	2
443304640	1
1082171360	2
81298391	1
1402915430	1
2197771603	8
2324879899	1
1855159104	1
132909555	1
311614074	1
769827289	1
1418222436	1
1553540400	1
389263463	1
3234502395	1
2205484092	1
3323407672	1
35961279	1
3302213164	1
2212969123	1
2468042994	1
17833372	1
336505110	1
2377046828	1
6395222	1
24224068	1
3860472925	1
2473159728	1
323052775	1
2615643894	1
60468595	1
177011473	1
371382972	1
776965567	1
3305371206	1
1464071096	1
2249033786	1
520529720	3
308424412	2
2784520128	1
594674451	1
867300882	1
2883886070	1
468909112	1
150761965	1
1335707846	1
4737842607	1
3300129007	1
499078876	1
587002310	1
2350622051	1
359932130	1
1021894255	1
2917422227	1
2475897386	1
3583264572	1
167320234	1
2704231920	1
3017690341	1
184823350	1
1699836169	1
2543956620	1
2285899674	2
2390786687	4
240691970	2
141438786	1
22711301	1
43078558	1
2769441407	1
2944359933	3
387791760	4
262508453	1
147671937	1
573957097	1
2412926197	2
905780852	1
1667080591	1
1348789592	1
889982846428782720	1
911848374	1
292590965	1
596603927	1
634598384	3
787333239031603200	1
864487498935787520	2
2525516439	2
1395306048	3
2776736259	1
126551919	1
2284885556	1
1183230840	1
615021226	1
350959970	1
310723093	1
1913764033	2
1905364123	1
224359740	1
47101524	1
2494344283	1
1675284572	1
710073944	1
351128237	1
2558993012	4
2245777922	3
2715331594	4
2417510516	2
2266539087	1
2814719775	5
325173707	1
878190793466540032	1
55854391	1
36397873	2
3108197332	1
1351621278	1
454608111	1
20134310	1
1543080290	1
1103340818	1
77052227	1
82096161	1
898615278	1
4675061922	1
627517177	1
2780737573	1
3309101717	1
230301712	5
1081171170	3
2472385783	1
253233904	1
926317914	1
2423767200	1
9598912	1
42791721	1
303384697	1
802756273	1
1240621219	2
1891311907	1
1427698806	1
4037222368	1
2639241371	1
1863864896	2
2517854953	1
772049906	1
9640552	1
481397286	1
1059645793	1
1284455035	1
383896525	1
1639261303	1
2905377959	1
530858528	1
152333275	1
556512927	1
752195896163463040	1
17773851	1
3107129219	2
757559128239857664	1
1388564971	1
397033774	2
306041644	3
400160299	1
862232977	1
3188260466	1
1183114669	1
855461088	1
96450645	1
828349920	1
220443554	1
2851758226	1
20872037	1
65073830	3
94554778	1
196723564	1
3107909896	2
1678932913	3
2494153524	1
2378977123	1
101803236	1
3307241233	1
118384767	1
730895472	1
21059255	6
237845487	2
46456741	1
467997849	1
343725323	1
2935244758	1
3011659356	2
2314446829	1
2289790491	1
2846427995	1
3678307876	2
1121688967	2
46171322	1
1712463949	1
2611710924	1
2269383706	3
410074717	1
34642248	1
498038063	1
2779135524	1
53669907	1
3105878240	1
2165006245	3
1398221245	1
3266608146	2
1893239509	3
924675392	1
1735969045	1
3107572619	1
2361604257	3
1095481218	2
2244211926	2
3837951563	2
80645310	1
3291836573	1
3307826293	1
729135326	1
430128145	1
3051204171	1
406717739	1
162752627	1
271442452	1
1672291680	1
2463701370	1
3574366695	1
1141739966	1
15910970	1
555308892	1
354672410	1
83469992	1
142409937	1
1576865498	1
152667982	1
3344194197	3
273540698	1
111966231	1
1683147938	1
32422915	1
231200770	1
2795834466	3
322041695	1
610733459	1
2767831377	1
225566981	2
126939488	2
580906572	1
436287428	1
2808731091	1
161766716	1
2274120763	1
370872380	1
14633767	2
832642628906790912	1
129376058	1
761324334	4
2731359839	1
206768964	1
2612931588	1
529567583	1
1458481568	1
181974191	2
4143465622	1
2984461183	1
2577352752	5
2317129320	1
106705303	3
3066063106	3
2182610890	3
3332621387	2
51965535	2
2236359589	1
2249732667	1
3165287552	1
97627232	1
3053728471	1
10244292	1
1886819222	1
100916048	1
765857574	1
159195780	2
99921044	1
1975725494	1
1691000604	1
1229388799	2
29221533	2
98149679	3
390136569	1
835564318485790720	1
1462317296	3
100327607	1
1894186243	1
1397746422	1
211615545	1
118096492	1
470914521	3
2903274359	1
816795595	1
2788036765	2
1333781232	1
2560127915	2
708656534	1
3135216039	2
53503202	2
2738697140	1
4497623716	1
86018484	2
414667782	1
1521402865	1
2492606093	1
3254727856	1
2536081905	1
873435752	1
3300518020	2
1344653138	2
286013431	1
108617810	1
291104024	1
780897482448461824	1
1135215374	1
4614597585	2
1612067526	4
2744381522	1
1438189796	1
2878833833	1
996957625	1
2594086490	1
1952099869	1
1203840133	1
748888960789782528	3
824691852	1
22508666	2
15908429	2
533202974	3
1030920956	1
427366060	1
1329783968	3
2439611739	4
549326107	2
2285176370	2
41266588	8
347735532	1
204363294	1
264602180	1
137180260	1
1537676431	1
189449793	1
627689495	1
43930107	1
56528224	1
1648900478	1
142465736	1
911542142	1
33740483	1
46219553	1
3402489845	2
704477526	1
106514488	5
2592433387	2
19701628	1
1874220860	1
291859986	1
2950818863	1
776513473	1
20391740	1
853585735	3
486199439	1
4826152276	1
2893571734	1
2408801095	1
15821824	2
20818801	3
2257124437	1
1979080123	1
1958357480	7
210372438	2
151435046	1
1897799773	2
2335217887	1
380763576	1
1617592219	1
143559308	1
2208226244	1
2217429645	1
636622466	1
3126937741	1
1912056745	1
423095570	1
18514425	1
2588515440	1
1240897273	1
105311447	2
2384489019	2
25913058	1
2605862521	2
171635879	1
719991393419014144	1
1462044182	1
1601531516	1
89506217	1
162706326	1
259589687	1
50081895	1
449551465	2
797607920	1
777187638	1
3305703646	1
1240886515	2
1461309500	1
1593925350	1
2321288083	1
328966888	1
2377300640	3
56840091	1
595655191	5
80503628	1
1012571299	1
317590567	1
1374264409	2
1497832447	1
10443502	1
619154511	1
2560119462	2
448349525	1
2342075696	2
2785943918	1
23089953	1
2551883976	1
487763939	1
707338818	3
393289759	1
2321143482	1
354814180	1
25915461	1
619154351	1
144127413	1
2233126710	5
535883965	1
232621234	1
24715018	1
707883613	1
261330050	2
2803916793	2
2615193492	3
1709309214	1
4363799602	1
3328380494	1
234548412	2
193456903	1
703251032	1
1891957272	1
2946177060	2
2927457021	1
265989169	7
342541964	1
2168810222	1
910674697	1
21949607	1
4474675823	3
285032079	1
145782165	1
90524645	3
828127693501784064	1
1055625270	1
3648167352	1
3114556011	3
2350982941	1
3228265010	1
102647315	1
340977504	1
271480982	1
812054779	1
543360691	3
297996937	4
2327574026	2
3330905427	3
148692700	1
702679718	1
355722292	3
243882659	1
2416567077	1
2298393347	1
366759497	1
2507741292	1
219583389	1
2354338916	1
571212748	1
465797872	3
2253249673	1
93878142	1
750676842	1
2303842970	1
3297018338	2
238531663	1
393170425	1
2868394623	1
1419210396	2
77558505	1
432122459	1
331963705	1
988853864	1
1628894966	1
3099545362	1
3003122056	1
3307778207	2
239780536	1
705552374904049664	1
159091617	1
2414159246	1
65597032	1
209462663	1
2322292529	2
1520383076	1
321260577	1
539084651	2
3322506078	1
36902128	1
221966680	1
382707745	1
602678967	1
49580935	1
338284312	2
389020295	2
133869423	2
1092979962	1
241215352	2
314841087	1
267921808	1
3851504173	1
2367393350	2
365825064	1
28673385	1
2468733301	1
3481796535	1
740580089079926784	1
2396650204	2
2572536041	3
2892026727	2
230701294	1
379936422	1
1725629568	1
877551728	2
336029369	1
248429877	1
575763579	1
2500793936	1
1558896204	1
2662012477	1
2855047546	1
3381334756	6
35510915	2
204776180	1
3235554488	1
2664356653	1
2259753834	1
3178368875	1
523812431	1
2763524031	1
270145720	1
2808818247	1
1933777994	1
2733223278	1
271059037	1
519837754	1
3107819890	1
2930586321	1
503568883	1
49853083	3
805028593	2
455264233	2
23967554	3
164806413	1
498119497	1
1194987912	1
2709057395	1
274424911	1
585522109	1
463359285	1
2852569568	2
427898494	1
18354832	1
3165943274	1
714676434	1
35154438	1
163469278	2
206419796	1
137151208	1
104920048	2
1616257872	2
165636645	1
541095504	1
392291321	1
47719973	3
4227179008	1
237404879	1
1872097670	1
572124894	2
165728115	1
549163747	1
340901676	9
2528799231	2
759059532	1
2424322612	2
182716632	1
2387110632	1
1440314922	2
999385201	2
83294093	1
1195800926	1
2837262349	1
2233172449	1
2357435245	3
621227308	1
480457582	5
3077665035	2
3449553194	1
704275987555598336	1
2937464617	2
399539898	1
934236986	3
358138325	1
2311377883	2
432895323	2
2361204950	1
759778646592741248	1
336310362	1
361012054	2
205321147	1
123898240	1
272252559	1
2500192793	5
380596264	4
1324777506	2
14394691	3
1486782990	2
70460118	1
388310964	1
244187812	2
294565801	1
402225369	1
466461554	1
3261134413	3
2494207747	1
2169073576	1
279585771	1
3386430303	1
419805528	1
2604505343	1
3020622739	1
399453364	1
340629791	1
22564891	2
381017134	1
726814320948957184	1
457021102	1
2514828871	2
3881982857	6
254655960	5
2427451049	1
322069427	1
366483078	1
2864729470	1
63532685	1
50362607	1
2460027979	1
30548969	1
3401617763	1
72696358	1
3247949692	4
2507695741	2
31676365	2
2402167574	1
2232190616	1
2305251680	1
1043919150	1
2446395207	2
2708467619	1
16929349	1
2916948354	2
1658751302	1
133074117	1
2768016135	1
3135693739	1
962637732	1
3311153610	1
174935459	1
23534104	1
746113020	1
2186754498	1
1882486980	1
2240274448	1
442826111	1
1208383418	3
2855584406	1
3408367114	2
17134268	1
27523756	1
351832182	1
3092475898	1
416181375	1
1870276111	4
384622713	1
2331369122	1
1014370555	1
2725924351	1
2369826679	2
1595717316	1
280201896	1
769332782183120896	2
1914721320	1
124465060	1
19962363	4
546190914	1
709135161095401472	1
2340931382	1
110827653	2
2488653835	1
102974436	2
3299026488	1
184990027	2
72665816	1
2456773577	2
265944022	1
432320112	2
2852398433	1
3041625663	5
123834237	1
21246105	1
75641903	1
795761167	1
2387273520	2
322186785	1
1864560523	1
502169924	1
2830674060	1
27245530	5
305211380	1
2346739765	1
351052255	1
964633206	1
485959392	1
25327006	1
2387435888	1
807650695	1
1532216258	1
318730705	1
2709632996	1
1141478599	1
846770430	1
58816486	1
59154432	1
444119874	1
3187197400	1
20198778	1
331374499	1
3185634432	1
2229838302	1
829734386	1
24127811	1
925691826	1
730719936507711360	1
4151690543	1
1482673728	1
153477428	1
37543237	1
845134446940450816	1
730062097531478016	1
431085098	1
2729664888	1
2367645293	1
3024167303	1
1163860358	1
2819172826	1
1387963218	1
2982185931	1
3044795705	1
507658702	1
782881837093904384	1
58723283	1
101981398	1
582195100	1
3343025147	1
239440080	1
1247784612	2
2412738884	1
3043626838	1
3255445250	1
2787295288	1
366326857	1
37084040	1
1910549156	1
2885629377	1
592408033	1
1086980048	1
2921310362	1
822588853949177728	1
2744718367	1
2392519340	7
1759181	1
3145916417	1
795109046	1
15926431	1
2732083151	1
348247641	1
2758985219	1
424670263	1
602289343	1
1248079669	2
844787880	3
2203520736	1
368221331	1
405108624	1
2267895036	3
133546344	5
4246762280	1
634335569	1
3023295813	1
3044844574	1
2433420867	3
819265473258946560	1
172618171	1
2815095500	2
2412306904	3
608977099	1
1209304614	1
1202311537	1
321783381	1
2494980333	1
3309605537	1
1370188970	1
1253945102	1
735827101	1
16221180	1
2695860811	1
491424969	1
2904877558	1
1646466680	1
3189864048	1
2560096578	1
521081229	1
172146837	1
100624389	1
183977596	6
436248512	2
109693423	1
798234950	1
3646911	1
512503612	1
479492939	1
2891392525	1
550797109	1
4659742590	1
281679566	1
97883509	1
755562848	1
3420090976	1
130880377	1
2960781951	1
3354551801	1
2532820464	1
2926677220	1
1725682994	1
213365196	1
3413554481	2
18373946	3
2321662323	1
189251071	1
1240991875	1
100974454	1
318104815	1
2806495729	3
257958278	1
1651896403	1
47586804	1
2242714262	2
3137072504	2
3004163369	1
446748773	4
2325712615	1
607319688	1
3318123928	1
1588115017	1
1252217540	1
2285050651	1
1279112401	1
781538035	3
17756037	1
3178430564	1
739255199177412608	1
404414837	2
614175125	1
217213819	2
172676530	2
771034303	1
793272134	1
99852437	1
4594832815	1
1248026035	1
1587490512	1
521888660	1
86885707	1
4580398458	2
297800406	1
2274801836	3
475917285	4
4824214347	1
266673931	3
2161307100	1
547088651	1
46973152	2
3009520454	1
413564946	1
37198370	1
2346079749	1
30148877	1
1240539403	1
495597093	1
1911999085	1
